,Side0_UniqueIds,Side1_UniqueIds,BreakID,ViewData.Status,predicted status,predicted action,predicted category,predicted comment
1532,AA,59_4551294437_CACEIS,1859497402,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book
1533,AA,96_4551294441_CACEIS,1859498807,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book
1534,AA,307_4551294437_CACEIS,1859497310,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book
1535,AA,130_4551294432_CACEIS,1859496695,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book
1536,AA,234_4551294440_CACEIS,1859498332,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book
1537,AA,59_4551294441_CACEIS,1859498676,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book
1538,AA,96_4551294440_CACEIS,1859498256,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book
1539,AA,35_4551294430_CACEIS,1859496085,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book
1540,AA,181_4551294439_CACEIS,1859498146,OB,OB,No-pair,proceeds sell,Caceis booked the proceeds sell for SD 2021-05-17. Integrata yet to book
1541,AA,15_4551294430_CACEIS,1859495898,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book
1542,AA,247_4551294439_CACEIS,1859497959,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book
1543,AA,59_4551294440_CACEIS,1859498472,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book
1544,AA,307_4551294432_CACEIS,1859496626,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book
1545,AA,96_4551294439_CACEIS,1859498074,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book
1546,AA,130_4551294437_CACEIS,1859497273,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book
1547,AA,2_4551294436_CACEIS,1859496820,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book
1548,AA,181_4551294438_CACEIS,1859497707,OB,OB,No-pair,proceeds sell,Caceis booked the proceeds sell for SD 2021-05-17. Integrata yet to book
1549,AA,35_4551294436_CACEIS,1859497126,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book
1550,AA,247_4551294432_CACEIS,1859496630,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book
1551,AA,15_4551294439_CACEIS,1859498053,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book
1552,AA,96_4551294438_CACEIS,1859497599,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book
1553,AA,307_4551294440_CACEIS,1859498388,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book
1554,AA,59_4551294439_CACEIS,1859498169,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book
1555,AA,121_4551294441_CACEIS,1859498622,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book
1556,AA,2_4551294441_CACEIS,1859498630,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book
1557,AA,96_4551294432_CACEIS,1859496707,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book
1558,AA,59_4551294432_CACEIS,1859496727,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book
1559,AA,247_4551294440_CACEIS,1859498562,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book
1560,AA,15_4551294432_CACEIS,1859496581,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book
1561,AA,35_4551294441_CACEIS,1859498793,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book
1562,AA,292_4551294437_CACEIS,1859497444,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book
1563,AA,96_4551294430_CACEIS,1859495856,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book
1564,AA,82_4551294440_CACEIS,1859498541,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book
1565,AA,59_4551294430_CACEIS,1859495800,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book
1566,AA,121_4551294437_CACEIS,1859497191,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book
1567,AA,2_4551294440_CACEIS,1859498266,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book
1568,AA,247_4551294430_CACEIS,1859495817,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book
1569,AA,35_4551294440_CACEIS,1859498354,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book
1570,AA,15_4551294437_CACEIS,1859497301,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book
1571,AA,96_4551294436_CACEIS,1859496853,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book
1572,AA,292_4551294441_CACEIS,1859498932,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book
1573,AA,59_4551294438_CACEIS,1859497814,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book
1574,AA,82_4551294438_CACEIS,1859497587,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book
1575,AA,269_4551294436_CACEIS,1859496938,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book
1576,AA,121_4551294439_CACEIS,1859498036,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book
1577,AA,2_4551294432_CACEIS,1859496467,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book
1578,AA,5_4551294432_CACEIS,1859496494,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book
1579,AA,35_4551294432_CACEIS,1859496761,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book
1580,AA,15_4551294441_CACEIS,1859498760,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book
1581,AA,140_4551294439_CACEIS,1859497950,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book
1582,AA,292_4551294440_CACEIS,1859498485,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book
1583,AA,269_4551294430_CACEIS,1859495948,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book
1584,AA,82_4551294432_CACEIS,1859496604,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book
1585,AA,121_4551294440_CACEIS,1859498538,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book
1586,AA,140_4551294432_CACEIS,1859496688,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book
1587,AA,2_4551294439_CACEIS,1859497939,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book
1588,AA,269_4551294439_CACEIS,1859498101,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book
1589,AA,5_4551294430_CACEIS,1859495813,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book
1590,AA,36_4551294440_CACEIS,1859498362,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book
1591,AA,292_4551294436_CACEIS,1859496886,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book
1592,AA,15_4551294436_CACEIS,1859496941,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book
1593,AA,82_4551294441_CACEIS,1859498839,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book
1594,AA,140_4551294441_CACEIS,1859498765,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book
1595,AA,269_4551294437_CACEIS,1859497342,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book
1596,AA,121_4551294436_CACEIS,1859496943,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book
1597,AA,2_4551294438_CACEIS,1859497541,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book
1598,AA,5_4551294441_CACEIS,1859498654,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book
1599,AA,36_4551294432_CACEIS,1859496445,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book
1600,AA,140_4551294440_CACEIS,1859498368,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book
1601,AA,269_4551294441_CACEIS,1859498721,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book
1602,AA,292_4551294432_CACEIS,1859496666,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book
1603,AA,15_4551294440_CACEIS,1859498381,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book
1604,AA,82_4551294437_CACEIS,1859497195,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book
1605,AA,121_4551294438_CACEIS,1859497597,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book
1606,AA,140_4551294436_CACEIS,1859496942,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book
1607,AA,269_4551294438_CACEIS,1859497673,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book
1608,AA,2_4551294430_CACEIS,1859495782,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book
1609,AA,5_4551294440_CACEIS,1859498293,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book
1610,AA,36_4551294441_CACEIS,1859498801,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book
1611,AA,260_4551294439_CACEIS,1859498197,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book
1612,AA,82_4551294436_CACEIS,1859496921,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book
1613,AA,269_4551294440_CACEIS,1859498563,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book
1614,AA,140_4551294438_CACEIS,1859497805,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book
1615,AA,292_4551294430_CACEIS,1859495992,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book
1616,AA,121_4551294432_CACEIS,1859496624,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book
1617,AA,2_4551294437_CACEIS,1859497184,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book
1618,AA,5_4551294439_CACEIS,1859497965,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book
1619,AA,36_4551294436_CACEIS,1859497131,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book
1620,AA,260_4551294436_CACEIS,1859497086,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book
1621,AA,269_4551294432_CACEIS,1859496512,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book
1622,AA,140_4551294430_CACEIS,1859495838,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book
1623,AA,292_4551294439_CACEIS,1859498209,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book
1624,AA,64_4551294430_CACEIS,1859496042,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book
1625,AA,140_4551294437_CACEIS,1859497255,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book
1626,AA,121_4551294430_CACEIS,1859496012,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book
1627,AA,245_4551294440_CACEIS,1859498484,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book
1628,AA,5_4551294438_CACEIS,1859497564,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book
1629,AA,36_4551294437_CACEIS,1859497171,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book
1630,AA,260_4551294438_CACEIS,1859497811,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book
1631,AA,82_4551294439_CACEIS,1859497984,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book
