,Side0_UniqueIds,Side1_UniqueIds,BreakID,ViewData.Status,predicted status,predicted action,predicted category,predicted comment,first_non_null_breakid_in_breakid_columns
1802,,248_4551294438_CACEIS,1859497833,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497833
1803,,248_4551294430_CACEIS,1859495855,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859495855
1804,,230_4551294430_CACEIS,1859495833,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859495833
1805,,230_4551294437_CACEIS,1859497288,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497288
1806,,109_4551294440_CACEIS,1859498513,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498513
1807,,109_4551294437_CACEIS,1859497435,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497435
1808,,109_4551294436_CACEIS,1859496835,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496835
1809,,109_4551294432_CACEIS,1859496491,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496491
1810,,109_4551294430_CACEIS,1859495941,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859495941
1811,,109_4551294439_CACEIS,1859498109,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498109
1812,,109_4551294438_CACEIS,1859497701,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497701
1813,,120_4551294440_CACEIS,1859498514,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498514
1814,,120_4551294438_CACEIS,1859497563,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497563
1815,,120_4551294437_CACEIS,1859497485,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497485
1816,,120_4551294436_CACEIS,1859496917,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496917
1817,,120_4551294432_CACEIS,1859496614,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496614
1818,,120_4551294430_CACEIS,1859495841,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859495841
1819,,120_4551294439_CACEIS,1859497977,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497977
1820,,28_4551294440_CACEIS,1859498515,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498515
1821,,28_4551294439_CACEIS,1859498173,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498173
1822,,28_4551294436_CACEIS,1859497076,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497076
1823,,28_4551294432_CACEIS,1859496711,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496711
1824,,28_4551294430_CACEIS,1859496029,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496029
1825,,77_4551294440_CACEIS,1859498516,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498516
1826,,28_4551294438_CACEIS,1859497776,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497776
1827,,28_4551294437_CACEIS,1859497430,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497430
1828,,77_4551294439_CACEIS,1859497897,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497897
1829,,77_4551294430_CACEIS,1859495852,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859495852
1830,,77_4551294437_CACEIS,1859497469,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497469
1831,,77_4551294436_CACEIS,1859497105,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497105
1832,,77_4551294432_CACEIS,1859496465,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496465
1833,,77_4551294438_CACEIS,1859497856,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497856
1834,,148_4551294440_CACEIS,1859498518,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498518
1835,,281_4551294440_CACEIS,1859498517,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498517
1836,,148_4551294439_CACEIS,1859498144,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498144
1837,,148_4551294438_CACEIS,1859497554,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497554
1838,,148_4551294437_CACEIS,1859497183,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497183
1839,,281_4551294439_CACEIS,1859498166,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498166
1840,,148_4551294436_CACEIS,1859497035,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497035
1841,,281_4551294432_CACEIS,1859496717,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496717
1842,,148_4551294432_CACEIS,1859496538,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496538
1843,,281_4551294430_CACEIS,1859495806,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859495806
1844,,148_4551294430_CACEIS,1859496086,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496086
1845,,281_4551294438_CACEIS,1859497692,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497692
1846,,281_4551294437_CACEIS,1859497343,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497343
1847,,281_4551294436_CACEIS,1859496846,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496846
1848,,253_4551294440_CACEIS,1859498519,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498519
1849,,253_4551294439_CACEIS,1859498168,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498168
1850,,320_4551294440_CACEIS,1859498520,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498520
1851,,253_4551294438_CACEIS,1859497841,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497841
1852,,253_4551294437_CACEIS,1859497307,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497307
1853,,253_4551294436_CACEIS,1859497101,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497101
1854,,253_4551294430_CACEIS,1859495862,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859495862
1855,,253_4551294432_CACEIS,1859496645,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496645
1856,,273_4551294440_CACEIS,1859498521,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498521
1857,,320_4551294439_CACEIS,1859497905,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497905
1858,,273_4551294432_CACEIS,1859496563,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496563
1859,,320_4551294438_CACEIS,1859497616,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497616
1860,,320_4551294437_CACEIS,1859497434,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497434
1861,,273_4551294430_CACEIS,1859495810,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859495810
1862,,273_4551294439_CACEIS,1859497949,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497949
1863,,320_4551294436_CACEIS,1859496979,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496979
1864,,320_4551294432_CACEIS,1859496610,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496610
1865,,320_4551294430_CACEIS,1859495816,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859495816
1866,,273_4551294438_CACEIS,1859497700,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497700
1867,,273_4551294436_CACEIS,1859496880,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496880
1868,,273_4551294437_CACEIS,1859497360,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497360
1869,,94_4551294440_CACEIS,1859498522,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498522
1870,,94_4551294439_CACEIS,1859498048,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498048
1871,,94_4551294430_CACEIS,1859495894,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859495894
1872,,94_4551294432_CACEIS,1859496689,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496689
1873,,94_4551294438_CACEIS,1859497782,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497782
1874,,94_4551294437_CACEIS,1859497416,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497416
1875,,94_4551294436_CACEIS,1859496823,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496823
1876,,138_4551294440_CACEIS,1859498523,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498523
1877,,138_4551294439_CACEIS,1859497985,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497985
1878,,138_4551294438_CACEIS,1859497753,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497753
1879,,138_4551294437_CACEIS,1859497318,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497318
1880,,138_4551294436_CACEIS,1859496849,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496849
1881,,138_4551294432_CACEIS,1859496481,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496481
1882,,138_4551294430_CACEIS,1859496039,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496039
1883,,62_4551294440_CACEIS,1859498524,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498524
1884,,62_4551294439_CACEIS,1859497956,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497956
1885,,62_4551294430_CACEIS,1859495951,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859495951
1886,,62_4551294436_CACEIS,1859496829,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496829
1887,,62_4551294432_CACEIS,1859496474,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496474
1888,,62_4551294438_CACEIS,1859497560,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497560
1889,,62_4551294437_CACEIS,1859497236,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497236
1890,,29_4551294440_CACEIS,1859498525,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498525
1891,,29_4551294438_CACEIS,1859497784,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497784
1892,,29_4551294437_CACEIS,1859497439,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497439
1893,,29_4551294436_CACEIS,1859497084,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497084
1894,,149_4551294440_CACEIS,1859498526,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498526
1895,,29_4551294432_CACEIS,1859496720,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496720
1896,,29_4551294430_CACEIS,1859496040,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496040
1897,,29_4551294439_CACEIS,1859498184,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498184
1898,,149_4551294439_CACEIS,1859498163,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498163
1899,,149_4551294438_CACEIS,1859497572,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497572
1900,,149_4551294437_CACEIS,1859497234,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497234
1901,,149_4551294436_CACEIS,1859497088,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497088
1902,,149_4551294432_CACEIS,1859496547,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496547
1903,,149_4551294430_CACEIS,1859495784,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859495784
1904,,246_4551294440_CACEIS,1859498527,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498527
1905,,246_4551294437_CACEIS,1859497218,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497218
1906,,246_4551294436_CACEIS,1859496995,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496995
1907,,246_4551294432_CACEIS,1859496542,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496542
1908,,293_4551294440_CACEIS,1859498528,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498528
1909,,246_4551294430_CACEIS,1859496080,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496080
1910,,246_4551294439_CACEIS,1859498082,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498082
1911,,293_4551294439_CACEIS,1859497922,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497922
1912,,246_4551294438_CACEIS,1859497726,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497726
1913,,293_4551294438_CACEIS,1859497816,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497816
1914,,293_4551294437_CACEIS,1859497222,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497222
1915,,293_4551294436_CACEIS,1859496904,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496904
1916,,293_4551294432_CACEIS,1859496684,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496684
1917,,293_4551294430_CACEIS,1859495973,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859495973
1918,,268_4551294440_CACEIS,1859498529,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498529
1919,,268_4551294439_CACEIS,1859498069,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498069
1920,,268_4551294438_CACEIS,1859497584,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497584
1921,,268_4551294437_CACEIS,1859497457,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497457
1922,,268_4551294436_CACEIS,1859496897,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496897
1923,,268_4551294432_CACEIS,1859496492,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496492
1924,,268_4551294430_CACEIS,1859495913,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859495913
1925,,132_4551294440_CACEIS,1859498531,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498531
1926,,112_4551294440_CACEIS,1859498530,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498530
1927,,132_4551294439_CACEIS,1859498070,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498070
1928,,132_4551294438_CACEIS,1859497578,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497578
1929,,132_4551294437_CACEIS,1859497391,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497391
1930,,112_4551294439_CACEIS,1859498196,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498196
1931,,132_4551294436_CACEIS,1859497063,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497063
1932,,112_4551294438_CACEIS,1859497809,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497809
1933,,132_4551294430_CACEIS,1859495994,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859495994
1934,,132_4551294432_CACEIS,1859496731,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496731
1935,,112_4551294437_CACEIS,1859497208,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497208
1936,,112_4551294436_CACEIS,1859496879,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496879
1937,,112_4551294432_CACEIS,1859496540,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496540
1938,,112_4551294430_CACEIS,1859496062,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496062
1939,,41_4551294440_CACEIS,1859498532,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498532
1940,,41_4551294439_CACEIS,1859497994,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497994
1941,,41_4551294438_CACEIS,1859497585,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497585
1942,,41_4551294437_CACEIS,1859497259,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497259
1943,,41_4551294436_CACEIS,1859496850,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496850
1944,,41_4551294432_CACEIS,1859496497,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496497
1945,,41_4551294430_CACEIS,1859495849,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859495849
1946,,170_4551294440_CACEIS,1859498533,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498533
1947,,170_4551294439_CACEIS,1859498044,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498044
1948,,170_4551294438_CACEIS,1859497622,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497622
1949,,170_4551294437_CACEIS,1859497419,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497419
1950,,170_4551294436_CACEIS,1859497026,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497026
1951,,170_4551294432_CACEIS,1859496749,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496749
1952,,170_4551294430_CACEIS,1859495997,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859495997
1953,,31_4551294440_CACEIS,1859498534,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498534
1954,,31_4551294439_CACEIS,1859498192,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498192
1955,,31_4551294438_CACEIS,1859497793,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497793
1956,,31_4551294437_CACEIS,1859497448,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497448
1957,,31_4551294436_CACEIS,1859497093,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497093
1958,,31_4551294432_CACEIS,1859496728,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496728
1959,,31_4551294430_CACEIS,1859496048,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496048
1960,,229_4551294440_CACEIS,1859498535,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498535
1961,,229_4551294439_CACEIS,1859498073,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498073
1962,,229_4551294438_CACEIS,1859497738,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497738
1963,,229_4551294437_CACEIS,1859497226,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497226
1964,,229_4551294436_CACEIS,1859497002,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497002
1965,,229_4551294432_CACEIS,1859496534,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496534
1966,,229_4551294430_CACEIS,1859495790,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859495790
1967,,288_4551294440_CACEIS,1859498536,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498536
1968,,288_4551294438_CACEIS,1859497748,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497748
1969,,288_4551294430_CACEIS,1859496044,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496044
1970,,288_4551294432_CACEIS,1859496573,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496573
1971,,288_4551294437_CACEIS,1859497492,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497492
1972,,288_4551294436_CACEIS,1859496984,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496984
1973,,288_4551294439_CACEIS,1859498133,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498133
1974,,283_4551294440_CACEIS,1859498540,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498540
1975,,127_4551294440_CACEIS,1859498539,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498539
1976,,324_4551294440_CACEIS,1859498537,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498537
1977,,121_4551294440_CACEIS,1859498538,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498538
1978,,324_4551294439_CACEIS,1859497932,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497932
1979,,127_4551294437_CACEIS,1859497198,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497198
1980,,283_4551294439_CACEIS,1859497915,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497915
1981,,324_4551294438_CACEIS,1859497823,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497823
1982,,324_4551294437_CACEIS,1859497213,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497213
1983,,283_4551294438_CACEIS,1859497712,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497712
1984,,127_4551294436_CACEIS,1859496871,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496871
1985,,121_4551294439_CACEIS,1859498036,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498036
1986,,283_4551294437_CACEIS,1859497406,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497406
1987,,324_4551294436_CACEIS,1859496895,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496895
1988,,127_4551294432_CACEIS,1859496548,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496548
1989,,283_4551294436_CACEIS,1859496910,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496910
