,Side0_UniqueIds,Side1_UniqueIds,BreakID,ViewData.Status,predicted status,predicted action,predicted category,predicted comment,first_non_null_breakid_in_breakid_columns,ViewData.BreakID,ViewData.Task ID,ViewData.Source Combination Code,BusinessDate
134,,250_4551294439_CACEIS,1859497979,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497979,1859497979,4551294440,-590882299,2021-05-17
135,,3_4551294436_CACEIS,1859496832,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496832,1859496832,4551294440,-590882299,2021-05-17
136,,250_4551294432_CACEIS,1859496673,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496673,1859496673,4551294440,-590882299,2021-05-17
137,,3_4551294438_CACEIS,1859497548,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497548,1859497548,4551294440,-590882299,2021-05-17
138,,3_4551294432_CACEIS,1859496476,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496476,1859496476,4551294440,-590882299,2021-05-17
139,,250_4551294438_CACEIS,1859497794,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497794,1859497794,4551294440,-590882299,2021-05-17
140,,3_4551294430_CACEIS,1859495793,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859495793,1859495793,4551294440,-590882299,2021-05-17
141,,250_4551294437_CACEIS,1859497378,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497378,1859497378,4551294440,-590882299,2021-05-17
142,,250_4551294430_CACEIS,1859495939,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859495939,1859495939,4551294440,-590882299,2021-05-17
143,,250_4551294436_CACEIS,1859497066,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497066,1859497066,4551294440,-590882299,2021-05-17
144,,103_4551294440_CACEIS,1859498275,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498275,1859498275,4551294440,-590882299,2021-05-17
145,,103_4551294439_CACEIS,1859497924,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497924,1859497924,4551294440,-590882299,2021-05-17
146,,103_4551294438_CACEIS,1859497762,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497762,1859497762,4551294440,-590882299,2021-05-17
147,,103_4551294430_CACEIS,1859496016,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496016,1859496016,4551294440,-590882299,2021-05-17
148,,103_4551294436_CACEIS,1859496847,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496847,1859496847,4551294440,-590882299,2021-05-17
149,,103_4551294432_CACEIS,1859496561,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496561,1859496561,4551294440,-590882299,2021-05-17
150,,103_4551294437_CACEIS,1859497253,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497253,1859497253,4551294440,-590882299,2021-05-17
151,,304_4551294440_CACEIS,1859498277,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498277,1859498277,4551294440,-590882299,2021-05-17
152,,151_4551294440_CACEIS,1859498276,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498276,1859498276,4551294440,-590882299,2021-05-17
153,,304_4551294439_CACEIS,1859497993,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497993,1859497993,4551294440,-590882299,2021-05-17
154,,151_4551294439_CACEIS,1859497909,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497909,1859497909,4551294440,-590882299,2021-05-17
155,,172_4551294440_CACEIS,1859498278,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498278,1859498278,4551294440,-590882299,2021-05-17
156,,304_4551294438_CACEIS,1859497557,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497557,1859497557,4551294440,-590882299,2021-05-17
157,,172_4551294439_CACEIS,1859498079,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498079,1859498079,4551294440,-590882299,2021-05-17
158,,151_4551294438_CACEIS,1859497820,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497820,1859497820,4551294440,-590882299,2021-05-17
159,,304_4551294437_CACEIS,1859497345,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497345,1859497345,4551294440,-590882299,2021-05-17
160,,172_4551294438_CACEIS,1859497705,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497705,1859497705,4551294440,-590882299,2021-05-17
161,,172_4551294432_CACEIS,1859496765,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496765,1859496765,4551294440,-590882299,2021-05-17
162,,172_4551294437_CACEIS,1859497260,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497260,1859497260,4551294440,-590882299,2021-05-17
163,,304_4551294436_CACEIS,1859496957,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496957,1859496957,4551294440,-590882299,2021-05-17
164,,172_4551294436_CACEIS,1859497051,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497051,1859497051,4551294440,-590882299,2021-05-17
165,,304_4551294432_CACEIS,1859496553,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496553,1859496553,4551294440,-590882299,2021-05-17
166,,172_4551294430_CACEIS,1859496063,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496063,1859496063,4551294440,-590882299,2021-05-17
167,,49_4551294440_CACEIS,1859498279,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498279,1859498279,4551294440,-590882299,2021-05-17
168,,304_4551294430_CACEIS,1859495867,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859495867,1859495867,4551294440,-590882299,2021-05-17
169,,49_4551294438_CACEIS,1859497731,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497731,1859497731,4551294440,-590882299,2021-05-17
170,,49_4551294437_CACEIS,1859497224,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497224,1859497224,4551294440,-590882299,2021-05-17
171,,49_4551294436_CACEIS,1859496928,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496928,1859496928,4551294440,-590882299,2021-05-17
172,,49_4551294432_CACEIS,1859496575,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496575,1859496575,4551294440,-590882299,2021-05-17
173,,49_4551294430_CACEIS,1859495907,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859495907,1859495907,4551294440,-590882299,2021-05-17
174,,49_4551294439_CACEIS,1859497971,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497971,1859497971,4551294440,-590882299,2021-05-17
175,,151_4551294437_CACEIS,1859497302,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497302,1859497302,4551294440,-590882299,2021-05-17
176,,151_4551294436_CACEIS,1859497113,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497113,1859497113,4551294440,-590882299,2021-05-17
177,,151_4551294430_CACEIS,1859496015,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496015,1859496015,4551294440,-590882299,2021-05-17
178,,151_4551294432_CACEIS,1859496565,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496565,1859496565,4551294440,-590882299,2021-05-17
179,2_4551294440_Integrata,,1859498280,OB,OB,No-pair,wire transfer,Integrata booked the AUM plug for SD 2021-05-14.Caceis yet to book.,1859498280,1859498280,4551294440,-590882299,2021-05-17
180,2_4551294430_Integrata,,1859495771,OB,OB,No-pair,wire transfer,Integrata booked the AUM plug for SD 2021-05-14.Caceis yet to book.,1859495771,1859495771,4551294440,-590882299,2021-05-17
181,2_4551294436_Integrata,,1859496817,OB,OB,No-pair,wire transfer,Integrata booked the AUM plug for SD 2021-05-14.Caceis yet to book.,1859496817,1859496817,4551294440,-590882299,2021-05-17
182,,258_4551294440_CACEIS,1859498281,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498281,1859498281,4551294440,-590882299,2021-05-17
183,,258_4551294439_CACEIS,1859498152,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498152,1859498152,4551294440,-590882299,2021-05-17
184,,258_4551294438_CACEIS,1859497792,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497792,1859497792,4551294440,-590882299,2021-05-17
185,,258_4551294437_CACEIS,1859497483,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497483,1859497483,4551294440,-590882299,2021-05-17
186,,258_4551294436_CACEIS,1859497070,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497070,1859497070,4551294440,-590882299,2021-05-17
187,,258_4551294432_CACEIS,1859496503,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496503,1859496503,4551294440,-590882299,2021-05-17
188,,258_4551294430_CACEIS,1859495888,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859495888,1859495888,4551294440,-590882299,2021-05-17
189,,206_4551294440_CACEIS,1859498283,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498283,1859498283,4551294440,-590882299,2021-05-17
190,,206_4551294439_CACEIS,1859498011,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498011,1859498011,4551294440,-590882299,2021-05-17
191,,206_4551294438_CACEIS,1859497779,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497779,1859497779,4551294440,-590882299,2021-05-17
192,,206_4551294437_CACEIS,1859497477,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497477,1859497477,4551294440,-590882299,2021-05-17
193,,206_4551294436_CACEIS,1859496836,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496836,1859496836,4551294440,-590882299,2021-05-17
194,,206_4551294432_CACEIS,1859496567,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496567,1859496567,4551294440,-590882299,2021-05-17
195,,206_4551294430_CACEIS,1859495905,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859495905,1859495905,4551294440,-590882299,2021-05-17
196,,97_4551294440_CACEIS,1859498284,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498284,1859498284,4551294440,-590882299,2021-05-17
197,,97_4551294439_CACEIS,1859498089,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498089,1859498089,4551294440,-590882299,2021-05-17
198,,97_4551294436_CACEIS,1859496899,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496899,1859496899,4551294440,-590882299,2021-05-17
199,,97_4551294438_CACEIS,1859497688,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497688,1859497688,4551294440,-590882299,2021-05-17
200,,4_4551294440_CACEIS,1859498282,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498282,1859498282,4551294440,-590882299,2021-05-17
201,,97_4551294432_CACEIS,1859496725,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496725,1859496725,4551294440,-590882299,2021-05-17
202,,97_4551294430_CACEIS,1859496000,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496000,1859496000,4551294440,-590882299,2021-05-17
203,,97_4551294437_CACEIS,1859497372,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497372,1859497372,4551294440,-590882299,2021-05-17
204,,4_4551294439_CACEIS,1859497957,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497957,1859497957,4551294440,-590882299,2021-05-17
205,,4_4551294438_CACEIS,1859497555,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497555,1859497555,4551294440,-590882299,2021-05-17
206,,4_4551294430_CACEIS,1859495801,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859495801,1859495801,4551294440,-590882299,2021-05-17
207,,4_4551294436_CACEIS,1859496840,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496840,1859496840,4551294440,-590882299,2021-05-17
208,,4_4551294437_CACEIS,1859497201,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497201,1859497201,4551294440,-590882299,2021-05-17
209,,4_4551294432_CACEIS,1859496485,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496485,1859496485,4551294440,-590882299,2021-05-17
210,,64_4551294440_CACEIS,1859498285,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498285,1859498285,4551294440,-590882299,2021-05-17
211,,64_4551294430_CACEIS,1859496042,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496042,1859496042,4551294440,-590882299,2021-05-17
212,,64_4551294437_CACEIS,1859497261,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497261,1859497261,4551294440,-590882299,2021-05-17
213,,64_4551294436_CACEIS,1859496892,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496892,1859496892,4551294440,-590882299,2021-05-17
214,,64_4551294439_CACEIS,1859498000,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498000,1859498000,4551294440,-590882299,2021-05-17
215,,64_4551294432_CACEIS,1859496486,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496486,1859496486,4551294440,-590882299,2021-05-17
216,,64_4551294438_CACEIS,1859497570,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497570,1859497570,4551294440,-590882299,2021-05-17
217,,50_4551294440_CACEIS,1859498287,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498287,1859498287,4551294440,-590882299,2021-05-17
218,,173_4551294440_CACEIS,1859498286,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498286,1859498286,4551294440,-590882299,2021-05-17
219,,50_4551294439_CACEIS,1859497987,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497987,1859497987,4551294440,-590882299,2021-05-17
220,,50_4551294432_CACEIS,1859496584,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496584,1859496584,4551294440,-590882299,2021-05-17
221,,173_4551294439_CACEIS,1859498097,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498097,1859498097,4551294440,-590882299,2021-05-17
222,,50_4551294430_CACEIS,1859495933,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859495933,1859495933,4551294440,-590882299,2021-05-17
223,,50_4551294437_CACEIS,1859497270,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497270,1859497270,4551294440,-590882299,2021-05-17
224,,50_4551294438_CACEIS,1859497768,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497768,1859497768,4551294440,-590882299,2021-05-17
225,,173_4551294438_CACEIS,1859497750,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497750,1859497750,4551294440,-590882299,2021-05-17
226,,308_4551294440_CACEIS,1859498288,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498288,1859498288,4551294440,-590882299,2021-05-17
227,,50_4551294436_CACEIS,1859496937,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496937,1859496937,4551294440,-590882299,2021-05-17
228,,173_4551294437_CACEIS,1859497293,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497293,1859497293,4551294440,-590882299,2021-05-17
229,,173_4551294436_CACEIS,1859497078,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497078,1859497078,4551294440,-590882299,2021-05-17
230,,173_4551294432_CACEIS,1859496449,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496449,1859496449,4551294440,-590882299,2021-05-17
231,,308_4551294438_CACEIS,1859497550,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497550,1859497550,4551294440,-590882299,2021-05-17
232,,173_4551294430_CACEIS,1859496081,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496081,1859496081,4551294440,-590882299,2021-05-17
233,,308_4551294432_CACEIS,1859496562,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496562,1859496562,4551294440,-590882299,2021-05-17
234,,308_4551294430_CACEIS,1859495874,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859495874,1859495874,4551294440,-590882299,2021-05-17
235,,308_4551294437_CACEIS,1859497354,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497354,1859497354,4551294440,-590882299,2021-05-17
236,,308_4551294436_CACEIS,1859496948,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496948,1859496948,4551294440,-590882299,2021-05-17
